ID,Panel temperature ,Site temperature ,Light intensity,Wind speed ,Wind direction ,Power,narx,error,errorh
13355,32.85,22.9,546,2.4,47,7.854654519,7.69962117,0.155033349,-0.21646
13356,31.72,23,557,3.6,93,7.618576532,7.647576327,-0.028999795,-0.10743
13357,32.16,23,546,3.2,94,7.817881129,7.395341632,0.422539497,-0.17457
13358,31.64,23.1,536,4.2,90,7.418933198,7.445313631,-0.026380433,0.50409
13359,31.35,23.3,529,4.7,96,7.113437053,7.233788588,-0.120351535,-0.34131
13360,31,23,546,2.9,82,7.460072441,7.007247859,0.452824582,0.26927
13361,31.2,23.1,540,3.2,89,7.34533839,7.47517784,-0.12983945,0.35541
13363,30.54,22.9,532,3.2,58,7.084824475,7.327293971,-0.242469496,0.15859
13364,30.37,22.9,537,3.4,82,7.101059573,7.021152841,0.079906732,-0.18958
13365,30.56,23,539,1.6,79,7.17101082,7.052778817,0.118232003,0.56994
13368,30.7,22.8,501,3.7,65,6.616804387,7.175658468,-0.558854081,0.00945
13369,30.41,23,496,3.1,89,6.489053711,6.469384191,0.01966952,-0.16966
13370,30.26,22.8,499,2.2,82,6.469585693,6.370877651,0.098708042,-0.09767
13373,30.6,23,508,3.6,86,6.614484428,6.379160524,0.235323904,0.29123
13374,30.2,23,500,3.3,74,6.401833455,6.549870679,-0.148037224,0.22236
13375,30.16,23,481,2.8,93,6.156864345,6.226529063,-0.069664718,0.21343
13377,30.22,23.1,468,4.3,68,5.850394161,6.003889447,-0.153495286,0.06184
13380,29.14,23,470,4.3,95,5.649983752,5.733557996,-0.083574244,0.22354
13381,28.76,22.8,432,2.5,82,5.400675729,5.618024204,-0.217348475,-0.05862
13382,28.47,22.6,435,1.7,34,5.328726679,5.261586908,0.067139771,0.18437
13385,28.45,22.8,434,2.9,80,5.109078596,5.445294093,-0.336215497,0.0901
13386,28.33,22.6,412,2.9,91,5.052994987,5.106796182,-0.053801195,-0.1374
13387,28.64,22.6,405,3.1,95,4.836410182,4.767347003,0.069063179,0.0511
13391,27.49,22.4,379,2.7,82,4.635296951,4.757843425,-0.122546474,0.13354
13392,27.16,22.3,370,2,94,4.619396815,4.513137226,0.106259589,-0.05001
13394,27.33,22.4,369,2.9,85,4.411988251,4.530510553,-0.118522302,0.48753
13398,25.91,22.2,315,2.2,86,3.916467892,4.296345344,-0.379877452,-0.19072
13400,25.93,22.1,299,2.6,107,3.85477323,3.776859753,0.077913477,0.13444
13403,25.2,22,283,3.8,89,3.385884439,3.689300831,-0.303416392,-0.08562
13405,24.83,21.9,264,2,88,3.407521277,3.233782136,0.173739141,0.01485
13406,24.66,21.8,232,2.6,97,3.198191041,3.372878992,-0.174687951,0.2399
13408,23.76,21.6,222,3,101,2.753141429,3.054082652,-0.300941223,0.0459
13409,23.56,21.6,203,3.1,94,2.596533485,2.707471988,-0.110938503,-0.22323
13410,23.43,21.5,199,2.2,93,2.620289483,2.533650355,0.086639128,0.17447
13411,23.16,21.5,192,3.6,91,2.423457728,2.668708016,-0.245250288,0.27911
13418,21.06,20.9,125,3.3,96,1.606485634,2.381120397,-0.774634763,0.15245
13423,19.76,20.1,91,3.3,96,1.262078366,1.619360505,-0.357282139,-0.77294
13424,19.22,20.1,85,2.5,102,1.191256841,1.387151723,-0.195894882,0.17233
13426,0.01,0.1,1,0.1,1,0.379993053,1.24212177,-0.862128717,-1.19849
13428,7.22,5.4,183,0.4,250,2.470398095,1.512492048,0.957906047,-0.7449
13429,7.56,5.6,193,0.8,260,2.444195609,2.571389443,-0.127193834,-0.21581
13432,8.64,6,219,0.6,216,2.916210353,2.140590862,0.775619491,-0.67115
13435,10.12,6.6,246,1.3,208,3.290619278,3.06430774,0.226311538,0.23079
13436,10.66,7.2,256,0.6,222,3.497043618,3.210002251,0.287041367,-0.53772
13438,12.28,8.1,282,1.7,193,3.796848356,3.234090417,0.562757939,0.02678
13439,12.6,8.3,299,1.7,236,4.001831364,3.703472374,0.29835899,-0.08316
13441,13.77,8.5,326,2.9,225,4.353930075,4.000470889,0.353459186,0.04494
13442,14.03,8.9,335,1.2,198,4.511383546,4.316471259,0.194912287,-0.09366
13443,14.37,9,344,0.7,239,4.77245599,4.454998843,0.317457147,-0.1156
13445,14.41,9.1,369,1.9,201,4.852251897,4.54549361,0.306758287,-0.29844
13448,16.41,10.1,402,1.1,229,5.466790144,4.597788296,0.869001848,-0.22975
13454,19.12,11.1,454,1.7,169,6.081263641,5.326313503,0.754950138,0.4263
13455,19.43,10.9,457,3.1,182,6.161986335,5.798559038,0.363427297,0.41205
13457,20.2,11.4,465,1,192,6.294986663,6.054381054,0.240605609,0.27418
13458,20.32,11.1,472,2.6,185,6.381740987,6.01614842,0.365592567,0.23886
13459,20.47,11.2,482,2.4,189,6.445254487,6.319957688,0.125296799,0.30556
13460,20.99,11.5,481,1.7,179,6.624305359,6.296813484,0.327491875,0.03231
13461,21.76,12.1,484,1.7,226,6.704343019,6.430973352,0.273369667,0.28564
13462,21.85,12,504,2.7,183,6.956734537,6.538466387,0.41826815,0.09156
13463,21.74,11.9,504,2.7,183,6.941601511,6.710910042,0.230691469,0.47718
13464,22.51,12.9,508,1.8,180,7.066632121,6.815313654,0.251318467,-0.04638
13465,23.51,13.1,524,3.1,240,7.270555333,6.783937323,0.48661801,0.43924
13467,23.85,13.7,533,2.6,170,7.353653951,7.155941937,0.197712014,0.18192
13469,24.2,13.5,548,4.5,186,7.647571099,7.193560896,0.454010203,0.3321
13473,24.85,14.3,577,2.5,192,8.007058622,7.575931655,0.431126967,0.28128
13475,25.56,14.7,573,2.5,187,8.203679445,7.676803662,0.526875783,0.73014
13476,26.1,15.3,576,4.3,152,8.11455773,8.099669651,0.014888079,0.7655
13477,25.41,14.5,555,3.4,206,7.800914589,8.084234415,-0.283319826,0.52948
13479,25.62,14.8,558,2.1,203,7.613928189,7.752863748,-0.138935559,-0.02336
13480,25.76,15,578,3.3,186,7.792080008,7.678131648,0.11394836,0.03251
13481,25.64,15.1,577,3.2,187,8.456972745,7.928297006,0.528675739,-0.23638
13485,27.89,16.3,634,2.6,243,8.993597763,8.088435951,0.905161812,0.52279
13489,28.18,16.6,635,3.8,181,9.237786308,8.674307279,0.563479029,0.80912
13494,28.85,17.3,641,3.3,201,9.163244347,9.096870521,0.066373826,1.09031
13496,29.07,17.8,641,3.1,240,9.161763879,9.298814116,-0.137050237,0.43575
13498,28.8,17.8,649,3.4,206,9.201272341,9.106448466,0.094823875,0.68008
13499,28.66,18.2,655,3.2,191,9.23240559,9.343880992,-0.111475402,0.40244
13501,29.7,18.6,664,3.8,191,9.421799159,9.357936675,0.063862484,0.4536
13507,31.14,20.5,681,4,220,9.639094106,9.37519893,0.263895176,0.34848
13510,31.66,20.7,680,5.5,209,9.85670177,9.698355383,0.158346387,0.86442
13511,32.18,20.8,681,5.7,219,9.961325118,9.874888677,0.086436441,0.63027
13512,32.74,21,685,3.3,252,9.624507795,10.04041002,-0.415902222,1.17392
13513,32.47,21.3,616,1.4,251,9.315053803,9.954157196,-0.639103393,-0.16117
13516,32.49,21.8,697,3,234,9.80191442,9.427150094,0.374764326,0.39007
13519,33.41,23,695,3,263,9.71263502,9.833454858,-0.120819838,0.36597
13521,33.83,23.3,706,5.4,261,10.00875566,9.696114436,0.312641224,0.49541
13523,34.7,23.6,713,4.7,258,10.05888538,9.832893788,0.225991592,0.73761
13524,34.68,23.8,699,6.1,252,10.00805834,10.14424621,-0.136187872,1.16838
13526,34.43,24,692,4.5,225,9.733466617,10.08737324,-0.353906622,0.63235
13527,34.49,24.3,669,5.3,275,9.638109816,10.00202603,-0.363916217,1.19792
13528,34.45,24.5,615,4.9,267,8.662209858,9.800615724,-1.138405866,0.65691
13529,34.08,24.6,571,4.8,272,7.849154913,9.104667491,-1.255512578,0.094
13530,33.83,24.8,597,3.7,215,7.980715176,8.440733688,-0.460018512,-0.99953
13531,33.22,24.8,609,4.2,250,8.327030539,8.063513286,0.263517253,-0.23782
13533,33.8,25.3,652,4.6,248,9.040371946,8.138489611,0.901882335,-0.50695
13537,35.49,25.9,632,6,255,9.278045646,8.532855931,0.745189715,1.42262
13538,35.37,26,632,4.4,200,9.043482899,8.967077432,0.076405467,-0.03807
13539,35.01,25.9,707,6.9,240,10.10875447,8.980678883,1.128075587,2.04784
13541,35.16,26.4,714,6.5,272,8.5126183,9.975574857,-1.462956557,0.81574
13542,35.45,26.2,704,7.2,268,10.31546979,9.077322578,1.238147212,0.72903
13545,35.83,26.6,585,10.1,255,9.268233487,10.1485388,-0.880305313,3.05327
13546,33.41,26.2,620,10.5,273,6.185506398,9.099474248,-2.91396785,1.05031
13547,33.22,26.3,631,8.1,258,7.585467361,9.131858255,-1.546390894,-1.60246
13548,32.7,26.6,683,7.1,271,9.133327568,8.456785902,0.676541666,0.1279
13550,34.37,27,609,4.9,249,8.322599969,9.277211897,-0.954611928,-0.00291
13551,34.85,27.5,633,8.3,254,8.920948957,7.790452389,1.130496568,-0.02037
13553,34.22,26.9,641,7.8,267,8.838625437,8.945701813,-0.107076376,1.71676
13556,34.28,27.3,600,6.8,264,8.639046182,9.12876644,-0.489720258,1.13237
13557,34.24,27.5,603,5.1,274,7.541682733,8.527099134,-0.985416401,1.30219
13559,33.87,27.5,542,6.1,248,7.022654896,8.281129908,-1.258475012,0.87196
13560,33.47,27.6,505,5.5,271,6.715011406,7.634181072,-0.919169666,0.28292
13562,33.47,27.5,468,6.7,265,6.284093959,6.870367838,-0.586273879,1.6778
13567,29.78,27.3,317,6.6,273,3.442812685,6.159207729,-2.716395044,1.01157
13568,29.58,27.1,283,7.8,270,3.081163305,4.983261904,-1.902098599,-0.04296
13570,28.45,26.7,182,7,257,1.633896346,4.043161624,-2.409265278,-0.41426
13571,27.76,26.8,191,8.9,280,1.682380472,3.139435018,-1.457054546,-1.23246
13573,27.43,26.7,159,6.2,250,1.624763515,2.523681253,-0.898917738,-1.10024
13575,26.93,26.5,177,6.9,262,1.434303684,2.470972749,-1.036669065,-0.45879
13578,26.76,26.1,148,9.2,278,1.174051463,2.048318813,-0.87426735,-2.64295
13582,30.6,27.1,412,7.3,261,4.955287303,2.105651733,2.84963557,-0.19292
13585,29.93,26.6,306,7.5,278,3.351910402,4.189914965,-0.838004563,2.44912
13586,27.14,26,149,8.1,284,1.333139505,3.256308327,-1.923168822,0.45299
13589,26.89,25.7,140,10,270,1.132776899,3.060450752,-1.927673853,-1.09811
13591,26.66,25.9,257,7.9,258,2.963025104,2.829878967,0.133146137,-0.20266
13595,26.58,25.6,110,8.8,267,0.997916248,3.746319759,-2.748403511,-0.6272
13597,26.26,25.8,299,7.2,285,3.023000741,1.770825456,1.252175285,-2.583
13599,27.62,26.1,275,7.8,270,3.025548878,2.925473458,0.10007542,1.56779
13600,27.77,26.1,255,7.4,264,2.752975908,3.540044696,-0.787068788,-0.39941
13603,26.54,25.8,156,7.6,275,1.670566781,2.856440358,-1.185873577,0.95947
13607,24.06,24.7,74,6.7,278,0.649577204,2.480020353,-1.830443149,-1.06864
13608,23.74,24.3,105,5.7,275,0.93685564,1.995345237,-1.058489597,-0.65764
13611,23.31,23.9,68,6.3,276,0.745669388,1.646323271,-0.900653883,-1.43881
13612,23.14,23.8,65,5.5,300,0.743626075,1.36897173,-0.625345655,-0.59502
13614,22.47,23.5,45,6.2,293,0.430054523,1.297900987,-0.867846464,-1.31414
13615,21.91,22.8,25,7.2,298,0.226740743,1.012694316,-0.785953573,-0.92284
13617,0.01,0.1,1,0.1,1,0.379993053,1.040828317,-0.660835264,-2.07016
13621,12.37,10.3,184,1.5,239,2.504620451,2.260219265,0.244401186,-1.44641
13622,12.51,10.5,212,1.5,187,2.710924071,2.326183683,0.384740388,-1.85581
13624,13.6,10.8,238,2,194,3.304648759,1.960461695,1.344187064,-0.62263
13625,14.14,11.1,265,2,207,3.466704067,3.371953072,0.094750995,-0.20367
13626,14.43,11.1,273,2.2,203,3.579838482,3.368734735,0.211103747,-0.70771
13627,14.91,11.3,283,1.4,219,3.805544436,3.525245765,0.280298671,-0.58662
13629,16.05,12,309,2.9,192,4.093469645,3.74657874,0.346890905,-0.53107
13630,16.8,12.3,319,2,214,4.268459226,3.989834867,0.278624359,-0.31327
13633,17.2,12.7,301,3.2,199,4.166199208,4.168953014,-0.002753806,-0.48798
13634,17.01,12.6,327,3.2,205,4.365629807,3.955099983,0.410529824,-0.53902
13635,17.43,13,314,3.3,189,4.296818212,4.293636474,0.003181738,-0.17888
13636,17.49,13,298,5.2,206,4.11932466,4.077242931,0.042081729,-0.72455
13637,17.45,13,319,2.8,217,4.095311008,3.936423517,0.158887491,-0.58954
13639,18.31,13.6,342,2.5,215,4.580243502,4.078272722,0.50197078,-0.98675
13642,20.51,14.8,401,2,206,5.484162712,4.466518936,1.017643776,-0.21873
13643,20.89,15,417,1.3,228,5.531776351,5.138265749,0.393510602,0.11757
13644,21.37,15.3,415,2.3,202,5.513734822,5.27482272,0.238912102,-0.0864
13646,22.01,15.3,404,3,236,5.445225839,5.230631606,0.214594233,-0.16912
13647,22.28,15.8,419,2.4,226,5.621516801,5.274413063,0.347103738,-0.14174
13649,22.14,15.8,413,3.4,198,5.427727796,5.385697342,0.042030454,0.00247
13653,22.1,15.8,415,3.1,174,5.546496544,5.287495732,0.259000812,-0.66872
13655,21.99,16.1,474,4.9,237,6.19795042,5.199721107,0.998229313,0.13804
13656,22.6,16.3,464,3.1,185,6.30182483,6.056335963,0.245488867,0.50411
13657,23.49,16.4,507,2.9,212,6.089617749,5.918521605,0.171096144,0.85496
13660,23.68,17.2,437,4,200,5.021195857,6.373777782,-1.352581925,0.62598
13669,24.03,18.4,381,4.7,186,4.227233721,5.270300733,-1.043067012,-1.01662
13670,23.51,18.2,335,5,202,4.647858669,4.688605312,-0.040746643,-1.05735
13671,23.26,18.2,307,3.8,192,4.221942715,4.269838606,-0.047895891,-0.54921
13672,22.87,18,305,3.7,196,3.779326831,3.872913945,-0.093587114,-1.65871
13673,22.76,18.5,485,5.5,187,5.717988086,3.688445728,2.029542358,-0.77029
13675,25.16,19,471,4.6,165,6.052269335,5.628410464,0.423858871,0.74338
13676,25.24,19.1,445,4.6,227,6.231862377,5.626772339,0.605090038,-0.30064
13677,25.37,19.3,476,7.2,198,6.104149686,5.743573065,0.360576621,0.83026
13682,25.43,19.8,413,4.8,248,5.397795459,6.031781742,-0.633986283,0.08662
13683,25.08,19.9,409,4,180,5.161738363,5.460152396,-0.298414033,-0.8467
13686,24.26,19.6,496,7.2,180,6.017414476,5.116324393,0.901090083,-0.67623
13687,25.45,19.8,482,3.6,250,6.560002521,6.08869959,0.471302931,0.26835
13688,25.55,19.8,472,3.4,174,6.160063455,6.021466779,0.138596676,0.02756
13689,25.64,19.9,383,5.2,172,5.81901136,5.962599344,-0.143587984,-0.4586
13691,25.33,20.2,538,4.9,194,6.50813743,5.522450466,0.985686964,-0.54039
13694,26.91,21,508,4.6,205,6.882573934,6.531634302,0.350939632,0.13308
13696,27.45,21.1,656,5.9,184,7.818388324,6.572788507,1.245599817,-0.32281
13703,30.28,22.1,625,3.7,285,8.240971301,7.627709887,0.613261414,1.27121
13704,30.53,22.6,622,4.4,237,8.066087519,8.08287012,-0.016782601,0.31501
13705,30.78,22.8,615,2.3,224,8.133379703,8.136579902,-0.003200199,0.65518
13706,31.14,23,601,6,175,8.263392205,8.362795413,-0.099403208,0.01383
13707,31.08,22.8,602,5.6,223,8.085371347,8.025609046,0.059762301,0.26755
13709,30.72,22.6,660,4.7,227,8.535092599,8.028129715,0.506962884,0.05826
13710,31.14,22.8,594,7.9,222,8.555695487,8.495252197,0.06044329,1.35518
13712,30.39,22.5,549,5,261,7.427185946,8.437013952,-1.009828006,0.34923
13713,29.95,22.4,529,3.7,230,7.133216209,7.70698083,-0.573764621,0.00307
13716,29.7,22.3,537,6.6,250,7.024852494,7.351100409,-0.326247915,-0.30558
13717,29.79,22.1,548,6.1,263,7.011821974,7.283580101,-0.271758127,0.14816
13720,29.3,22.4,512,7.3,230,6.630011821,7.005772941,-0.37576112,-0.42554
13721,29.22,22.3,503,6.2,235,6.715366217,6.564280956,0.151085261,0.02959
13726,30.22,22.5,449,5.7,208,6.405960571,6.630067333,-0.224106762,0.30266
13727,29.01,22.6,422,4.5,257,5.141242354,6.033921777,-0.892679423,0.47192
13729,27.05,22.2,277,6.5,276,4.127579193,5.535938528,-1.408359335,-0.66257
13732,25.53,22.3,293,6.4,208,3.620521708,4.312781719,-0.692260011,-1.34332
13734,25.54,22.6,289,3.4,212,3.98361034,3.87691858,0.10669176,-1.38242
13735,25.64,22.6,302,3.6,263,3.705981454,3.625802997,0.080178457,-0.9586
13736,25.49,22.6,295,3.9,273,3.906430626,3.445984747,0.460445879,-1.69292
13741,26.83,23.3,549,2.6,256,5.179986479,3.605271613,1.574714866,-1.2906
13743,30.2,23.9,588,6.1,228,7.446189504,5.024821639,2.421367865,-0.20186
13744,30.51,24,549,2.3,198,7.531009121,6.118151441,1.41285768,1.6181
13747,30.35,23.8,527,3.3,249,6.711131413,6.464517514,0.246613899,1.25114
13749,30.56,23.8,471,4.4,221,5.613720925,6.541565551,-0.927844626,1.11933
13750,30.02,24.2,557,4.3,208,5.811375017,6.062666882,-0.251291865,-1.06017
13751,30.41,24.3,530,5.6,257,7.210206274,6.481877119,0.728329155,1.0054
13754,29.47,24,427,5.5,243,5.699663123,6.755238813,-1.05557569,-0.45342
13755,29.51,24,436,5.6,234,6.438109631,5.125906649,1.312202982,-0.00736
13760,28.87,24.2,428,4.3,245,5.14553921,5.938447402,-0.792908192,0.98937
13762,27.91,24,417,5.9,241,4.980853281,5.29399477,-0.313141489,-0.68307
13765,28.76,24.3,375,3.6,205,5.256759967,4.960086074,0.296673893,-0.34382
13768,29.35,24.8,455,4.5,252,5.596935562,4.879346526,0.717589036,0.31891
13771,28.76,25.1,425,5.2,251,4.896537905,5.405118308,-0.508580403,0.47991
13772,29.04,25.2,410,7.8,262,5.061333429,4.804302031,0.257031398,-0.32713
13773,28.99,25.1,409,5.1,286,4.909633181,5.00898601,-0.099352829,0.57296
13776,28.89,25,380,2.6,262,4.739961094,4.967341476,-0.227380382,-0.23271
13777,28.55,25.1,376,5.6,264,4.400606202,4.40788535,-0.007279148,0.09205
13778,28.76,25,369,3.3,237,4.360829721,4.287318238,0.073511483,-0.21112
13779,28.47,25,368,5.8,231,4.270585868,4.114829774,0.155756094,0.33917
13781,28.2,24.8,343,7.5,176,3.930210139,4.141091468,-0.210881329,-0.003
13782,28.1,24.6,340,6,235,3.914648639,3.797580745,0.117067894,0.11141
13784,27.89,25,309,4.2,244,3.745082858,3.814936489,-0.069853631,0.16266
13786,27.85,24.9,292,5.8,199,3.508815831,3.579231731,-0.0704159,0.35503
13790,26.81,24.6,227,2.3,211,2.844126264,3.435422297,-0.591296033,0.118
13794,26.31,24.7,216,3.8,234,2.739424726,2.818645556,-0.07922083,-0.36632
13795,26.29,24.6,177,3.2,261,2.648776221,2.536122755,0.112653466,0.31901
13796,26.03,24.6,157,6.1,250,1.792378616,2.397036639,-0.604658023,0.18165
13798,25.24,24.6,225,4.7,264,1.698433709,1.900497231,-0.202063522,-0.36365
13800,25.64,24.8,211,3.4,248,2.432503682,2.406088757,0.026414925,0.20999
13801,25.64,24.8,149,3.1,218,1.997098458,2.612371394,-0.615272936,0.20343
13806,25.26,24.8,140,4.2,212,1.48719827,2.024777565,-0.537579295,-0.44151
13807,25.26,25,153,4.5,230,1.633247688,1.565293357,0.067954331,-0.26085
13809,25.18,25.1,105,2.8,256,1.461291768,1.78835098,-0.327059212,0.18449
13810,25.08,25.1,101,5.5,270,1.068348355,1.516032798,-0.447684443,-0.24564
13811,24.93,25.5,98,6,285,0.934247048,1.285832855,-0.351585807,-0.07577
13812,25.03,26,97,4.8,283,0.974283406,1.468724016,-0.49444061,-0.30195
13817,25.49,26.1,108,5.4,257,1.085682939,1.515609068,-0.429926129,-0.15776
13818,25.54,26.2,96,6.4,272,0.861915419,1.585881842,-0.723966423,-0.51648
13820,25.51,26.4,124,4.4,255,1.163295612,1.463695101,-0.300399489,-0.643
13822,25.93,26.6,136,5.1,273,1.325678497,1.693081503,-0.367403006,-0.50235
13823,26.22,26.6,131,5.6,238,1.259727736,1.745349481,-0.485621745,-0.53182
13824,26.18,26.6,107,3.6,279,1.165052741,1.715372638,-0.550319897,-0.89176
13827,25.89,26.6,89,4.9,240,0.973060698,1.493591022,-0.520530324,-0.9526
13828,25.7,26.5,79,3.4,241,1.009300996,1.258125428,-0.248824432,-2.00898
13832,9.31,7.3,182,0.9,269,2.682269026,1.311135463,1.371133563,-1.10381
13834,8.89,7.3,237,1,280,2.887211798,2.871395161,0.015816637,-0.53603
13836,9.45,7.7,285,0.8,311,3.762070999,2.576358759,1.18571224,-1.38877
13838,11.12,8.3,306,0,322,4.22079847,3.290667128,0.930131342,0.28627
13840,12.2,8.3,321,0.4,319,4.304609151,4.045183207,0.259425944,-0.46655
13841,12.2,8.3,321,0.4,319,4.5770433,4.067023022,0.510020278,-0.25898
13842,12.35,8.6,344,1,273,4.778509029,4.170579943,0.607929086,-0.49872
13843,12.2,8.7,360,2.5,286,4.919789172,4.43550311,0.484286062,0.13806
13844,12.1,9,363,1.3,312,5.05165555,4.687202921,0.364452629,-0.52725
13846,12.14,8.8,387,2.5,318,5.274266689,4.738865267,0.535401422,0.51518
13847,12.47,8.6,323,3.1,294,4.403095901,5.204464773,-0.801368872,-0.73201
13848,12.7,9,410,2.3,338,5.513719221,4.185543215,1.328176006,-0.99434
13851,13.66,9.5,428,2.2,357,5.706198329,5.441277232,0.264921097,0.4891
13852,13.89,9.7,438,2.6,295,5.906582481,5.608785534,0.297796947,-0.82505
13854,13.97,9.6,453,3.7,341,6.283468264,5.614135307,0.669332957,0.1011
13855,14.29,9.7,473,3.6,2,6.21145015,6.05927529,0.15217486,-0.60557
13857,14.06,9.5,484,1.5,314,6.566297243,5.58288462,0.983412623,-0.17785
13859,15.14,10.1,503,1.7,301,6.798646602,6.434945355,0.363701247,-0.17907
13860,15.12,9.9,511,1.2,255,6.931195282,5.877810463,1.053384819,0.12091
13861,15.01,10.1,516,1.7,300,7.070246783,7.373517513,-0.30327073,0.43583
13862,15.07,10.1,530,1.7,339,7.073336431,6.716294693,0.357041738,-0.99815
13868,16.43,10.6,557,1.3,305,7.790404178,6.773732459,1.016671719,-0.01517
13869,16.37,10.5,560,2.6,315,8.098293589,7.44342745,0.654866139,0.10799
13871,16.58,10.8,571,3.2,294,8.094786981,7.730677607,0.364109374,0.29681
13873,16.59,10.8,569,2.9,319,8.108706655,7.7416726,0.367034055,-0.17479
13875,17.47,10.9,579,2.9,331,8.39494701,7.900915644,0.494031366,0.08556
13876,17.74,10.6,601,2.9,15,8.697234894,8.065037107,0.632197787,-0.07701
13877,18.2,10.8,602,1.3,286,8.70499354,8.333955507,0.371038033,0.49266
13879,18.7,11.3,618,2.2,309,8.852838839,8.538565805,0.314273034,-0.34158
13880,18.8,11.4,626,0.3,307,8.916623284,8.053870845,0.862752439,0.62309
13882,18.84,11.8,625,3,19,9.042411751,9.355792583,-0.313380832,0.28176
13883,18.76,11.6,626,2.5,293,9.082719948,8.824495799,0.258224149,-0.17066
13884,18.66,11.6,629,2.3,322,9.103441943,8.794004506,0.309437437,-0.34801
13887,20.24,11.4,643,1.1,293,9.410132157,8.337471964,1.072660193,0.24823
13888,20.26,11.8,651,1.1,258,9.707191548,9.805079574,-0.097888026,0.58333
13891,20.3,12.2,666,2.6,282,9.775645938,9.411429288,0.36421665,-0.29532
13893,20.35,12,686,2.9,323,10.0208972,9.478010674,0.542886526,0.31796
13894,22.91,12.2,686,2.9,323,10.05499888,9.693433654,0.361565226,0.27928
13895,21.12,12,689,2.5,287,10.07569829,9.916264059,0.159434231,0.39081
13901,21.33,12.5,695,1.9,325,10.23861487,10.15321221,0.08540266,0.05526
13903,21.45,11.5,700,0.8,292,10.37279195,10.01273694,0.360055012,0.0532
13904,22.05,11.8,705,2.4,288,10.33956286,10.03943236,0.3001305,0.28296
13905,22.18,12,707,3.3,24,10.50125999,10.28220401,0.219055984,0.08866
13907,20.95,12.1,715,2.1,296,10.54123459,10.18674984,0.354484755,0.31409
13909,24.74,13.3,721,2.7,259,10.57381729,10.38632219,0.187495104,0.04988
13911,23.64,13,722,1.1,303,10.64119226,10.00968654,0.631505715,0.61449
13912,22.91,12.3,731,2.1,343,10.68219806,11.25716004,-0.574961979,0.50065
13913,23.99,12.7,725,0.9,287,10.80289912,10.52347188,0.27942724,-0.35373
13915,23.68,12.5,730,2.6,66,10.85314494,10.68722153,0.165923406,0.49
13917,23.43,13.3,740,1.7,285,10.72878262,10.80345595,-0.074673329,-0.12735
13918,22.83,12.6,733,2.7,56,11.07236307,10.59081966,0.481543412,-0.09978
13920,23.7,13.8,739,2.6,261,10.9996926,10.40257907,0.597113533,0.55341
13921,23.01,13,745,1.3,288,11.05298497,11.29221929,-0.23923432,0.45634
13922,23.09,13.6,749,2.4,326,11.04989947,10.65717267,0.3927268,0.16065
13923,23.68,13.6,742,4,310,11.04552774,11.38813847,-0.342610734,0.67237
13928,25.3,13.6,743,0,295,10.96535493,10.9691475,-0.003792565,-0.23029
13929,25.28,13.5,739,3.7,344,10.98614998,11.05674818,-0.070598196,0.42024
13933,26.14,13.9,744,2.3,320,10.90152788,10.86894994,0.032577939,-0.26544
13934,25.83,14,740,1.7,268,10.88127175,10.8133145,0.06795725,0.418
13935,25.06,13.7,742,1.2,332,10.90057825,10.97253851,-0.071960264,-0.3346
13936,25.62,14.6,748,1.2,282,11.05161638,10.6647715,0.386844881,0.21006
13939,24.07,13.7,728,0.6,2,10.92593094,10.73324758,0.192683358,0.01555
13941,24.81,14.1,737,2.9,286,10.96932506,10.83973065,0.129594413,0.45314
13943,23.66,13.9,736,2.6,269,10.81535679,10.6422189,0.173137891,-0.32673
13944,23.41,14,733,3.4,277,10.79970891,9.997479308,0.802229602,0.85451
13948,26.74,14.9,730,4.6,307,10.62344747,11.16003109,-0.536583616,0.60079
13950,24.08,14,718,0.9,332,10.65260126,10.60301988,0.049581379,0.25847
13954,24.58,14.8,725,4.5,278,10.4179215,10.78410545,-0.36618395,0.40447
13958,23.78,14.6,721,4.6,313,10.32003862,10.58608914,-0.266050519,0.10247
13959,24.78,14.7,711,2.7,301,10.19771874,10.39082152,-0.193102781,-0.03613
13960,24.89,15.1,710,1.9,285,10.0820319,10.09722437,-0.015192472,0.14761
13961,24.16,14.6,712,1.9,296,10.06756013,10.27111461,-0.203554481,0.0148
13962,23.97,14.7,706,2.5,275,10.01529463,9.993345705,0.021948925,0.02105
13963,25.01,14,699,3.7,29,10.01527945,9.903521477,0.111757973,0.18393
13966,22.89,14.6,678,3.6,312,9.560652351,10.01411256,-0.453460205,0.46768
13968,22.43,13.3,672,1.3,351,9.318074477,9.555761788,-0.237687311,-0.63677
13969,22.56,13.5,670,1.1,341,9.48972107,8.989083652,0.500637418,0.52504
13973,21.68,14.1,660,1.8,293,9.078980806,9.903965442,-0.824984636,0.17215
13974,21.06,13.8,659,2.5,309,8.99510343,9.033091228,-0.037987798,-0.38313
13976,21.56,14,650,3.1,4,8.89683138,8.833086223,0.063745157,-0.11784
13977,22.16,14.8,644,2.8,280,8.733195177,8.708592533,0.024602644,0.28682
13978,20.68,14.1,633,3.1,315,8.498562855,8.818108273,-0.319545418,-0.30649
13979,20.93,13.9,624,1.9,338,8.383714368,7.936983061,0.446731307,0.26911
13980,21.72,14.1,622,2.9,9,8.266879594,8.963754091,-0.696874497,0.25196
13982,21.82,14.4,614,1.8,310,8.108783809,8.269530877,-0.160747068,-0.33688
13983,21.72,14.8,608,2.2,313,8.054096935,8.168819395,-0.11472246,-0.40178
